origin_time,event_cnt
2019-07-07 09:22:31.541999+00:00,4138
2019-07-07 09:22:31.759000+00:00,4139
2019-07-07 09:22:32.080499+00:00,4140
2019-07-07 09:22:32.630999+00:00,4141
2019-07-07 09:22:32.854499+00:00,4142
2019-07-07 09:22:33.140000+00:00,4143
2019-07-07 09:22:33.399499+00:00,4144
2019-07-07 09:22:33.739999+00:00,4145
2019-07-07 09:22:33.817999+00:00,4146
2019-07-07 09:22:34.217499+00:00,4147
2019-07-07 09:22:34.777499+00:00,4148
2019-07-07 09:22:35.301000+00:00,4149
2019-07-07 09:22:35.839499+00:00,4150
2019-07-07 09:22:36.372499+00:00,4151
2019-07-07 09:22:37.193499+00:00,4152
2019-07-07 09:22:38.089999+00:00,4153
2019-07-07 09:22:38.858499+00:00,4154
2019-07-07 09:22:39.662999+00:00,4155
2019-07-07 09:22:40.124499+00:00,4156
2019-07-07 09:22:40.631500+00:00,4157
2019-07-07 09:22:41.078499+00:00,4158
2019-07-07 09:22:41.552499+00:00,4159
2019-07-07 09:22:42.352499+00:00,4160
2019-07-07 09:22:43.186500+00:00,4161
2019-07-07 09:22:43.707999+00:00,4162
2019-07-07 09:22:44.152999+00:00,4163
2019-07-07 09:22:44.659999+00:00,4164
2019-07-07 09:22:44.760999+00:00,4165
2019-07-07 09:22:45.062499+00:00,4166
2019-07-07 09:22:45.229499+00:00,4167
2019-07-07 09:22:45.577000+00:00,4168
2019-07-07 09:22:45.977500+00:00,4169
2019-07-07 09:22:46.501999+00:00,4170
2019-07-07 09:22:46.607999+00:00,4171
2019-07-07 09:22:46.695500+00:00,4172
2019-07-07 09:22:46.908499+00:00,4173
2019-07-07 09:22:47.378999+00:00,4174
2019-07-07 09:22:48.309499+00:00,4175
2019-07-07 09:22:48.742499+00:00,4176
2019-07-07 09:22:49.256999+00:00,4177
2019-07-07 09:22:49.685999+00:00,4178
2019-07-07 09:22:50.203999+00:00,4179
2019-07-07 09:22:50.606999+00:00,4180
2019-07-07 09:22:50.836499+00:00,4181
2019-07-07 09:22:51.148999+00:00,4182
2019-07-07 09:22:51.648000+00:00,4183
2019-07-07 09:22:52.133999+00:00,4184
2019-07-07 09:22:52.637000+00:00,4185
2019-07-07 09:22:53.103499+00:00,4186
2019-07-07 09:22:53.195499+00:00,4187
2019-07-07 09:22:53.531499+00:00,4188
2019-07-07 09:22:53.718500+00:00,4189
2019-07-07 09:22:53.816499+00:00,4190
2019-07-07 09:22:54.051999+00:00,4191
2019-07-07 09:22:54.131999+00:00,4192
2019-07-07 09:22:54.608999+00:00,4193
2019-07-07 09:22:55.140999+00:00,4194
2019-07-07 09:22:55.607499+00:00,4195
2019-07-07 09:22:55.937499+00:00,4196
2019-07-07 09:22:56.239499+00:00,4197
2019-07-07 09:22:56.345500+00:00,4198
2019-07-07 09:22:56.782999+00:00,4199
2019-07-07 09:22:56.924499+00:00,4200
2019-07-07 09:22:57.263499+00:00,4201
2019-07-07 09:22:57.388500+00:00,4202
2019-07-07 09:22:58.068499+00:00,4203
2019-07-07 09:22:58.348999+00:00,4204
2019-07-07 09:22:58.591999+00:00,4205
2019-07-07 09:22:58.911499+00:00,4206
2019-07-07 09:22:58.995999+00:00,4207
2019-07-07 09:22:59.452999+00:00,4208
2019-07-07 09:23:00.040999+00:00,4209
2019-07-07 09:23:00.328999+00:00,4210
2019-07-07 09:23:00.592499+00:00,4211
2019-07-07 09:23:00.708999+00:00,4212
2019-07-07 09:23:00.841499+00:00,4213
2019-07-07 09:23:01.088499+00:00,4214
2019-07-07 09:23:01.348499+00:00,4215
2019-07-07 09:23:01.659999+00:00,4216
2019-07-07 09:23:02.239999+00:00,4217
2019-07-07 09:23:02.723499+00:00,4218
2019-07-07 09:23:02.850499+00:00,4219
2019-07-07 09:23:02.998999+00:00,4220
2019-07-07 09:23:03.529499+00:00,4221
2019-07-07 09:23:03.876499+00:00,4222
2019-07-07 09:23:04.383999+00:00,4223
2019-07-07 09:23:04.617000+00:00,4224
2019-07-07 09:23:04.891499+00:00,4225
2019-07-07 09:23:05.128499+00:00,4226
2019-07-07 09:23:05.474499+00:00,4227
2019-07-07 09:23:05.959999+00:00,4228
2019-07-07 09:23:06.230499+00:00,4229
2019-07-07 09:23:06.522499+00:00,4230
2019-07-07 09:23:07.108499+00:00,4231
2019-07-07 09:23:07.595999+00:00,4232
2019-07-07 09:23:07.860499+00:00,4233
2019-07-07 09:23:08.209499+00:00,4234
2019-07-07 09:23:08.713999+00:00,4235
2019-07-07 09:23:09.257499+00:00,4236
2019-07-07 09:23:09.773499+00:00,4237
2019-07-07 09:23:10.052499+00:00,4238
2019-07-07 09:23:10.327499+00:00,4239
2019-07-07 09:23:10.808499+00:00,4240
2019-07-07 09:23:10.955499+00:00,4241
2019-07-07 09:23:11.173499+00:00,4242
2019-07-07 09:23:11.461500+00:00,4243
2019-07-07 09:23:11.721499+00:00,4244
2019-07-07 09:23:11.948999+00:00,4245
2019-07-07 09:23:12.079999+00:00,4246
2019-07-07 09:23:12.368499+00:00,4247
2019-07-07 09:23:13.183499+00:00,4248
2019-07-07 09:23:13.670500+00:00,4249
2019-07-07 09:23:14.223499+00:00,4250
2019-07-07 09:23:14.682499+00:00,4251
2019-07-07 09:23:15.456499+00:00,4252
2019-07-07 09:23:15.726499+00:00,4253
2019-07-07 09:23:16.300999+00:00,4254
2019-07-07 09:23:17.091999+00:00,4255
2019-07-07 09:23:18.013499+00:00,4256
2019-07-07 09:23:18.466500+00:00,4257
2019-07-07 09:23:18.826499+00:00,4258
2019-07-07 09:23:19.587999+00:00,4259
2019-07-07 09:23:20.058999+00:00,4260
2019-07-07 09:23:20.558999+00:00,4261
2019-07-07 09:23:20.989999+00:00,4262
2019-07-07 09:23:21.492999+00:00,4263
2019-07-07 09:23:22.324999+00:00,4264
2019-07-07 09:23:22.440999+00:00,4265
2019-07-07 09:23:22.859999+00:00,4266
2019-07-07 09:23:23.086999+00:00,4267
2019-07-07 09:23:23.447999+00:00,4268
2019-07-07 09:23:24.000999+00:00,4269
2019-07-07 09:23:25.068999+00:00,4270
2019-07-07 09:23:25.311999+00:00,4271
2019-07-07 09:23:25.649000+00:00,4272
2019-07-07 09:23:27.244999+00:00,4273
2019-07-07 09:23:27.712999+00:00,4274
2019-07-07 09:23:28.091999+00:00,4275
2019-07-07 09:23:28.532499+00:00,4276
2019-07-07 09:23:28.830499+00:00,4277
2019-07-07 09:23:29.331999+00:00,4278
2019-07-07 09:23:29.909000+00:00,4279
2019-07-07 09:23:30.350500+00:00,4280
2019-07-07 09:23:30.871999+00:00,4281
2019-07-07 09:23:31.402999+00:00,4282
2019-07-07 09:23:32.438499+00:00,4283
2019-07-07 09:23:32.681499+00:00,4284
2019-07-07 09:23:33.534999+00:00,4285
2019-07-07 09:23:34.015999+00:00,4286
2019-07-07 09:23:34.344499+00:00,4287
2019-07-07 09:23:35.178999+00:00,4288
2019-07-07 09:23:35.253999+00:00,4289
2019-07-07 09:23:35.683999+00:00,4290
2019-07-07 09:23:36.248499+00:00,4291
2019-07-07 09:23:36.499999+00:00,4292
2019-07-07 09:23:36.608999+00:00,4293
2019-07-07 09:23:36.740999+00:00,4294
2019-07-07 09:23:37.020000+00:00,4295
2019-07-07 09:23:37.146499+00:00,4296
2019-07-07 09:23:37.649499+00:00,4297
2019-07-07 09:23:37.773499+00:00,4298
2019-07-07 09:23:38.201499+00:00,4299
2019-07-07 09:23:38.292499+00:00,4300
2019-07-07 09:23:38.598999+00:00,4301
2019-07-07 09:23:39.093999+00:00,4302
2019-07-07 09:23:39.174999+00:00,4303
2019-07-07 09:23:39.690999+00:00,4304
2019-07-07 09:23:40.874999+00:00,4305
2019-07-07 09:23:41.018500+00:00,4306
2019-07-07 09:23:41.353499+00:00,4307
2019-07-07 09:23:41.508999+00:00,4308
2019-07-07 09:23:41.663999+00:00,4309
2019-07-07 09:23:41.846499+00:00,4310
2019-07-07 09:23:42.234999+00:00,4311
2019-07-07 09:23:42.358999+00:00,4312
2019-07-07 09:23:42.467999+00:00,4313
2019-07-07 09:23:42.577999+00:00,4314
2019-07-07 09:23:42.940000+00:00,4315
2019-07-07 09:23:43.373999+00:00,4316
2019-07-07 09:23:43.452999+00:00,4317
2019-07-07 09:23:43.922499+00:00,4318
2019-07-07 09:23:44.390499+00:00,4319
2019-07-07 09:23:44.731000+00:00,4320
2019-07-07 09:23:45.272499+00:00,4321
2019-07-07 09:23:45.777999+00:00,4322
2019-07-07 09:23:46.026999+00:00,4323
2019-07-07 09:23:46.358999+00:00,4324
2019-07-07 09:23:47.103000+00:00,4325
2019-07-07 09:23:47.177999+00:00,4326
2019-07-07 09:23:47.391999+00:00,4327
2019-07-07 09:23:47.494999+00:00,4328
2019-07-07 09:23:47.731499+00:00,4329
2019-07-07 09:23:47.817499+00:00,4330
2019-07-07 09:23:48.277499+00:00,4331
2019-07-07 09:23:48.830499+00:00,4332
2019-07-07 09:23:48.984499+00:00,4333
2019-07-07 09:23:49.278999+00:00,4334
2019-07-07 09:23:49.818499+00:00,4335
2019-07-07 09:23:50.242499+00:00,4336
2019-07-07 09:23:50.357500+00:00,4337
2019-07-07 09:23:50.768000+00:00,4338
2019-07-07 09:23:51.107999+00:00,4339
2019-07-07 09:23:51.508499+00:00,4340
2019-07-07 09:23:51.831499+00:00,4341
2019-07-07 09:23:52.227499+00:00,4342
2019-07-07 09:23:53.418999+00:00,4343
2019-07-07 09:23:53.873500+00:00,4344
2019-07-07 09:23:54.329499+00:00,4345
2019-07-07 09:23:54.419499+00:00,4346
2019-07-07 09:23:54.812499+00:00,4347
2019-07-07 09:23:56.395999+00:00,4348
2019-07-07 09:23:56.795999+00:00,4349
2019-07-07 09:23:57.512499+00:00,4350
2019-07-07 09:23:57.593499+00:00,4351
2019-07-07 09:23:58.094499+00:00,4352
2019-07-07 09:23:58.753500+00:00,4353
2019-07-07 09:23:59.171499+00:00,4354
2019-07-07 09:24:00.654999+00:00,4355
2019-07-07 09:24:02.665499+00:00,4356
2019-07-07 09:24:04.703499+00:00,4357
2019-07-07 09:24:05.410999+00:00,4358
2019-07-07 09:24:06.733999+00:00,4359
2019-07-07 09:24:07.729999+00:00,4360
2019-07-07 09:24:08.089499+00:00,4361
2019-07-07 09:24:08.403999+00:00,4362
2019-07-07 09:24:08.480999+00:00,4363
2019-07-07 09:24:08.708999+00:00,4364
2019-07-07 09:24:09.161000+00:00,4365
2019-07-07 09:24:09.550499+00:00,4366
2019-07-07 09:24:09.650999+00:00,4367
2019-07-07 09:24:09.871499+00:00,4368
2019-07-07 09:24:10.380999+00:00,4369
2019-07-07 09:24:11.346499+00:00,4370
2019-07-07 09:24:11.810999+00:00,4371
2019-07-07 09:24:13.397999+00:00,4372
2019-07-07 09:24:13.778500+00:00,4373
2019-07-07 09:24:13.867999+00:00,4374
2019-07-07 09:24:14.425499+00:00,4375
2019-07-07 09:24:22.179999+00:00,4376
2019-07-07 09:24:22.713499+00:00,4377
2019-07-07 09:24:23.419000+00:00,4378
2019-07-07 09:24:23.746999+00:00,4379
2019-07-07 09:24:24.309999+00:00,4380
2019-07-07 09:24:24.673999+00:00,4381
2019-07-07 09:24:25.043999+00:00,4382
2019-07-07 09:24:25.483999+00:00,4383
2019-07-07 09:24:26.608000+00:00,4384
2019-07-07 09:24:27.557999+00:00,4385
2019-07-07 09:24:27.854999+00:00,4386
2019-07-07 09:24:28.067999+00:00,4387
2019-07-07 09:24:28.276999+00:00,4388
2019-07-07 09:24:34.024499+00:00,4389
2019-07-07 09:24:35.484499+00:00,4390
2019-07-07 09:24:37.452499+00:00,4391
2019-07-07 09:24:38.448999+00:00,4392
2019-07-07 09:24:38.962499+00:00,4393
2019-07-07 09:24:39.831499+00:00,4394
2019-07-07 09:24:39.943499+00:00,4395
2019-07-07 09:24:40.184999+00:00,4396
2019-07-07 09:24:42.922999+00:00,4397
2019-07-07 09:24:43.238999+00:00,4398
2019-07-07 09:24:43.771999+00:00,4399
2019-07-07 09:24:56.367999+00:00,4400
2019-07-07 09:24:56.720499+00:00,4401
2019-07-07 09:24:57.026499+00:00,4402
2019-07-07 09:24:57.268999+00:00,4403
2019-07-07 09:24:57.501999+00:00,4404
2019-07-07 09:25:08.106999+00:00,4405
2019-07-07 09:25:08.528999+00:00,4406
2019-07-07 09:25:15.960499+00:00,4407
2019-07-07 09:25:16.328499+00:00,4408
2019-07-07 09:25:20.063000+00:00,4409
2019-07-07 09:25:20.357999+00:00,4410
2019-07-07 09:25:20.835999+00:00,4411
2019-07-07 09:25:20.960999+00:00,4412
2019-07-07 09:25:21.118999+00:00,4413
2019-07-07 09:25:21.229999+00:00,4414
2019-07-07 09:25:21.876000+00:00,4415
2019-07-07 09:25:22.118499+00:00,4416
2019-07-07 09:25:22.901999+00:00,4417
2019-07-07 09:25:23.015999+00:00,4418
2019-07-07 09:25:23.399499+00:00,4419
2019-07-07 09:25:23.705499+00:00,4420
2019-07-07 09:25:24.066999+00:00,4421
2019-07-07 09:25:24.518000+00:00,4422
2019-07-07 09:25:25.012499+00:00,4423
2019-07-07 09:25:33.441499+00:00,4424
2019-07-07 09:25:33.940500+00:00,4425
2019-07-07 09:25:34.043499+00:00,4426
2019-07-07 09:25:34.178499+00:00,4427
2019-07-07 09:25:34.300500+00:00,4428
2019-07-07 09:25:34.536999+00:00,4429
2019-07-07 09:25:34.663999+00:00,4430
2019-07-07 09:25:34.797499+00:00,4431
2019-07-07 09:25:35.558499+00:00,4432
2019-07-07 09:25:36.414999+00:00,4433
2019-07-07 09:25:36.628999+00:00,4434
2019-07-07 09:25:36.769499+00:00,4435
2019-07-07 09:25:36.908999+00:00,4436
2019-07-07 09:25:37.084499+00:00,4437
2019-07-07 09:25:37.228499+00:00,4438
2019-07-07 09:25:37.334499+00:00,4439
2019-07-07 09:25:38.102499+00:00,4440
2019-07-07 09:25:38.478499+00:00,4441
2019-07-07 09:25:38.554499+00:00,4442
2019-07-07 09:25:38.653499+00:00,4443
2019-07-07 09:25:38.753499+00:00,4444
2019-07-07 09:25:38.893999+00:00,4445
2019-07-07 09:25:39.226499+00:00,4446
2019-07-07 09:25:39.429999+00:00,4447
2019-07-07 09:25:39.596999+00:00,4448
2019-07-07 09:25:39.678999+00:00,4449
2019-07-07 09:25:39.767000+00:00,4450
2019-07-07 09:25:40.197499+00:00,4451
2019-07-07 09:25:40.348499+00:00,4452
2019-07-07 09:25:40.521499+00:00,4453
2019-07-07 09:25:40.803999+00:00,4454
2019-07-07 09:25:41.466999+00:00,4455
2019-07-07 09:25:42.041499+00:00,4456
2019-07-07 09:25:42.515499+00:00,4457
2019-07-07 09:25:42.829999+00:00,4458
2019-07-07 09:25:42.904499+00:00,4459
2019-07-07 09:25:43.234499+00:00,4460
2019-07-07 09:25:43.331499+00:00,4461
2019-07-07 09:25:43.775499+00:00,4462
2019-07-07 09:25:44.874499+00:00,4463
2019-07-07 09:25:45.137999+00:00,4464
2019-07-07 09:25:45.537500+00:00,4465
2019-07-07 09:25:46.042000+00:00,4466
2019-07-07 09:25:46.482999+00:00,4467
2019-07-07 09:25:47.073999+00:00,4468
2019-07-07 09:25:47.478999+00:00,4469
2019-07-07 09:25:48.071999+00:00,4470
2019-07-07 09:25:48.876999+00:00,4471
2019-07-07 09:25:49.399999+00:00,4472
2019-07-07 09:25:49.711000+00:00,4473
2019-07-07 09:25:50.210999+00:00,4474
2019-07-07 09:25:50.513999+00:00,4475
2019-07-07 09:25:51.431999+00:00,4476
2019-07-07 09:25:51.877999+00:00,4477
2019-07-07 09:25:52.154999+00:00,4478
2019-07-07 09:25:53.014499+00:00,4479
2019-07-07 09:25:53.093499+00:00,4480
2019-07-07 09:25:53.469499+00:00,4481
2019-07-07 09:25:53.731999+00:00,4482
2019-07-07 09:25:54.551499+00:00,4483
2019-07-07 09:25:54.801499+00:00,4484
2019-07-07 09:25:55.034499+00:00,4485
2019-07-07 09:25:55.247499+00:00,4486
2019-07-07 09:25:55.631499+00:00,4487
2019-07-07 09:25:55.824999+00:00,4488
2019-07-07 09:25:56.044999+00:00,4489
2019-07-07 09:25:56.601499+00:00,4490
2019-07-07 09:25:57.040499+00:00,4491
2019-07-07 09:25:57.156499+00:00,4492
2019-07-07 09:25:57.376499+00:00,4493
2019-07-07 09:25:58.134500+00:00,4494
2019-07-07 09:25:58.835999+00:00,4495
2019-07-07 09:26:01.946499+00:00,4496
2019-07-07 09:26:02.510499+00:00,4497
2019-07-07 09:26:02.822999+00:00,4498
2019-07-07 09:26:02.929999+00:00,4499
2019-07-07 09:26:03.352500+00:00,4500
2019-07-07 09:26:03.699499+00:00,4501
2019-07-07 09:26:03.817499+00:00,4502
2019-07-07 09:26:04.220999+00:00,4503
2019-07-07 09:26:04.393999+00:00,4504
2019-07-07 09:26:04.594500+00:00,4505
2019-07-07 09:26:04.896499+00:00,4506
2019-07-07 09:26:05.066999+00:00,4507
2019-07-07 09:26:05.152999+00:00,4508
2019-07-07 09:26:05.620999+00:00,4509
2019-07-07 09:26:06.871999+00:00,4510
2019-07-07 09:26:07.652499+00:00,4511
2019-07-07 09:26:08.524500+00:00,4512
2019-07-07 09:26:09.093999+00:00,4513
2019-07-07 09:26:09.590999+00:00,4514
2019-07-07 09:26:10.303999+00:00,4515
2019-07-07 09:26:10.631999+00:00,4516
2019-07-07 09:26:11.095999+00:00,4517
2019-07-07 09:26:11.823499+00:00,4518
2019-07-07 09:26:15.330499+00:00,4519
2019-07-07 09:26:24.708999+00:00,4520
2019-07-07 09:26:25.767499+00:00,4521
2019-07-07 09:26:25.972999+00:00,4522
2019-07-07 09:26:26.490499+00:00,4523
2019-07-07 09:26:29.350499+00:00,4524
2019-07-07 09:26:31.700499+00:00,4525
2019-07-07 09:26:32.169499+00:00,4526
2019-07-07 09:26:32.641499+00:00,4527
2019-07-07 09:26:37.010999+00:00,4528
2019-07-07 09:26:39.448499+00:00,4529
2019-07-07 09:26:39.803999+00:00,4530
2019-07-07 09:26:40.608499+00:00,4531
2019-07-07 09:26:40.946499+00:00,4532
2019-07-07 09:26:41.389499+00:00,4533
2019-07-07 09:26:41.882499+00:00,4534
2019-07-07 09:26:42.294999+00:00,4535
2019-07-07 09:26:42.719999+00:00,4536
2019-07-07 09:26:43.119999+00:00,4537
2019-07-07 09:26:43.517499+00:00,4538
2019-07-07 09:26:43.837499+00:00,4539
2019-07-07 09:26:44.579999+00:00,4540
2019-07-07 09:26:45.232499+00:00,4541
2019-07-07 09:26:46.535499+00:00,4542
2019-07-07 09:26:49.885500+00:00,4543
2019-07-07 09:26:50.175999+00:00,4544
2019-07-07 09:26:50.778499+00:00,4545
2019-07-07 09:27:06.092999+00:00,4546
2019-07-07 09:27:06.633499+00:00,4547
2019-07-07 09:27:07.627499+00:00,4548
2019-07-07 09:27:08.063499+00:00,4549
2019-07-07 09:27:09.237999+00:00,4550
2019-07-07 09:27:09.412999+00:00,4551
2019-07-07 09:27:09.662499+00:00,4552
2019-07-07 09:27:09.908499+00:00,4553
2019-07-07 09:27:10.042999+00:00,4554
2019-07-07 09:27:10.218500+00:00,4555
2019-07-07 09:27:10.848500+00:00,4556
2019-07-07 09:27:11.041499+00:00,4557
2019-07-07 09:27:14.256999+00:00,4558
2019-07-07 09:27:14.658999+00:00,4559
2019-07-07 09:27:14.941999+00:00,4560
2019-07-07 09:27:15.089999+00:00,4561
2019-07-07 09:27:15.477499+00:00,4562
2019-07-07 09:27:15.853999+00:00,4563
2019-07-07 09:27:15.933999+00:00,4564
2019-07-07 09:27:16.179999+00:00,4565
2019-07-07 09:27:16.500499+00:00,4566
2019-07-07 09:27:16.598499+00:00,4567
2019-07-07 09:27:17.378499+00:00,4568
2019-07-07 09:27:17.471499+00:00,4569
2019-07-07 09:27:17.845499+00:00,4570
2019-07-07 09:27:17.926499+00:00,4571
2019-07-07 09:27:18.008499+00:00,4572
2019-07-07 09:27:18.235999+00:00,4573
2019-07-07 09:27:18.669999+00:00,4574
2019-07-07 09:27:18.851999+00:00,4575
2019-07-07 09:27:19.188999+00:00,4576
2019-07-07 09:27:19.339999+00:00,4577
2019-07-07 09:27:19.850999+00:00,4578
2019-07-07 09:27:20.149999+00:00,4579
2019-07-07 09:27:20.408999+00:00,4580
2019-07-07 09:27:20.886999+00:00,4581
2019-07-07 09:27:20.984999+00:00,4582
2019-07-07 09:27:21.356499+00:00,4583
2019-07-07 09:27:21.683999+00:00,4584
2019-07-07 09:27:23.474999+00:00,4585
2019-07-07 09:27:24.359999+00:00,4586
2019-07-07 09:27:25.045000+00:00,4587
2019-07-07 09:27:28.664499+00:00,4588
2019-07-07 09:27:31.069999+00:00,4589
2019-07-07 09:27:31.387999+00:00,4590
2019-07-07 09:27:31.491000+00:00,4591
2019-07-07 09:27:33.352999+00:00,4592
2019-07-07 09:27:33.871999+00:00,4593
2019-07-07 09:27:35.263999+00:00,4594
2019-07-07 09:27:35.971999+00:00,4595
2019-07-07 09:27:36.799999+00:00,4596
2019-07-07 09:27:36.889999+00:00,4597
2019-07-07 09:27:37.337999+00:00,4598
2019-07-07 09:27:37.445999+00:00,4599
2019-07-07 09:27:37.817000+00:00,4600
2019-07-07 09:27:37.903999+00:00,4601
2019-07-07 09:27:38.131499+00:00,4602
2019-07-07 09:27:38.321499+00:00,4603
2019-07-07 09:27:38.674499+00:00,4604
2019-07-07 09:27:39.156499+00:00,4605
2019-07-07 09:27:39.519500+00:00,4606
2019-07-07 09:27:39.636499+00:00,4607
2019-07-07 09:27:40.294500+00:00,4608
2019-07-07 09:27:41.893500+00:00,4609
2019-07-07 09:27:42.703999+00:00,4610
2019-07-07 09:27:45.827999+00:00,4611
2019-07-07 09:27:48.876000+00:00,4612
2019-07-07 09:27:49.644999+00:00,4613
2019-07-07 09:27:55.057999+00:00,4614
2019-07-07 09:27:55.429999+00:00,4615
2019-07-07 09:27:57.247499+00:00,4616
2019-07-07 09:27:57.615499+00:00,4617
2019-07-07 09:27:58.014499+00:00,4618
2019-07-07 09:27:58.614499+00:00,4619
2019-07-07 09:27:58.712499+00:00,4620
2019-07-07 09:27:59.073499+00:00,4621
2019-07-07 09:27:59.308499+00:00,4622
2019-07-07 09:27:59.990999+00:00,4623
2019-07-07 09:28:01.202999+00:00,4624
2019-07-07 09:28:01.560999+00:00,4625
2019-07-07 09:28:01.900499+00:00,4626
2019-07-07 09:28:02.405499+00:00,4627
2019-07-07 09:28:03.025499+00:00,4628
2019-07-07 09:28:03.632499+00:00,4629
2019-07-07 09:28:03.717499+00:00,4630
2019-07-07 09:28:04.273000+00:00,4631
2019-07-07 09:28:05.049499+00:00,4632
2019-07-07 09:28:05.532499+00:00,4633
2019-07-07 09:28:05.807999+00:00,4634
2019-07-07 09:28:06.658999+00:00,4635
2019-07-07 09:28:06.723000+00:00,4636
2019-07-07 09:28:07.008999+00:00,4637
2019-07-07 09:28:07.442999+00:00,4638
2019-07-07 09:28:07.732999+00:00,4639
2019-07-07 09:28:08.022499+00:00,4640
2019-07-07 09:28:08.365999+00:00,4641
2019-07-07 09:28:08.556499+00:00,4642
2019-07-07 09:28:08.866999+00:00,4643
2019-07-07 09:28:09.582999+00:00,4644
2019-07-07 09:28:09.658999+00:00,4645
2019-07-07 09:28:09.915999+00:00,4646
2019-07-07 09:28:10.197000+00:00,4647
2019-07-07 09:28:10.405999+00:00,4648
2019-07-07 09:28:10.961999+00:00,4649
2019-07-07 09:28:11.278999+00:00,4650
2019-07-07 09:28:11.558999+00:00,4651
2019-07-07 09:28:16.476999+00:00,4652
2019-07-07 09:28:18.273999+00:00,4653
2019-07-07 09:28:18.475999+00:00,4654
2019-07-07 09:28:18.675999+00:00,4655
2019-07-07 09:28:18.784499+00:00,4656
2019-07-07 09:28:19.299000+00:00,4657
2019-07-07 09:28:19.401999+00:00,4658
2019-07-07 09:28:26.998999+00:00,4659
2019-07-07 09:28:28.867499+00:00,4660
2019-07-07 09:28:29.581499+00:00,4661
2019-07-07 09:28:29.943500+00:00,4662
2019-07-07 09:28:31.037999+00:00,4663
2019-07-07 09:28:32.931499+00:00,4664
2019-07-07 09:28:33.982499+00:00,4665
2019-07-07 09:28:34.172999+00:00,4666
2019-07-07 09:28:34.925999+00:00,4667
2019-07-07 09:28:35.032999+00:00,4668
2019-07-07 09:28:35.178499+00:00,4669
2019-07-07 09:28:35.438499+00:00,4670
2019-07-07 09:28:35.616999+00:00,4671
2019-07-07 09:28:35.929499+00:00,4672
2019-07-07 09:28:36.040499+00:00,4673
2019-07-07 09:28:38.354999+00:00,4674
2019-07-07 09:28:38.688999+00:00,4675
2019-07-07 09:28:38.778999+00:00,4676
2019-07-07 09:28:39.028499+00:00,4677
2019-07-07 09:28:39.604499+00:00,4678
2019-07-07 09:28:40.099499+00:00,4679
2019-07-07 09:28:40.617999+00:00,4680
2019-07-07 09:28:41.047499+00:00,4681
2019-07-07 09:28:42.072499+00:00,4682
2019-07-07 09:28:42.542499+00:00,4683
2019-07-07 09:28:42.853999+00:00,4684
2019-07-07 09:28:43.010999+00:00,4685
2019-07-07 09:28:43.347499+00:00,4686
2019-07-07 09:28:43.423499+00:00,4687
2019-07-07 09:28:44.275000+00:00,4688
2019-07-07 09:28:44.836999+00:00,4689
2019-07-07 09:28:45.277999+00:00,4690
2019-07-07 09:28:45.607000+00:00,4691
2019-07-07 09:28:46.547999+00:00,4692
2019-07-07 09:28:46.995999+00:00,4693
2019-07-07 09:28:47.505999+00:00,4694
2019-07-07 09:28:47.605999+00:00,4695
2019-07-07 09:28:47.993999+00:00,4696
2019-07-07 09:28:48.526999+00:00,4697
2019-07-07 09:28:49.334999+00:00,4698
2019-07-07 09:28:50.224499+00:00,4699
2019-07-07 09:28:50.576999+00:00,4700
2019-07-07 09:28:51.077999+00:00,4701
2019-07-07 09:28:51.194999+00:00,4702
2019-07-07 09:28:51.698999+00:00,4703
2019-07-07 09:28:51.996999+00:00,4704
2019-07-07 09:28:52.380999+00:00,4705
2019-07-07 09:28:52.598000+00:00,4706
2019-07-07 09:28:52.751499+00:00,4707
2019-07-07 09:28:53.256499+00:00,4708
2019-07-07 09:28:53.620999+00:00,4709
2019-07-07 09:28:54.190499+00:00,4710
2019-07-07 09:28:59.314999+00:00,4711
2019-07-07 09:29:01.904999+00:00,4712
2019-07-07 09:29:02.036499+00:00,4713
2019-07-07 09:29:02.608500+00:00,4714
2019-07-07 09:29:02.859999+00:00,4715
2019-07-07 09:29:03.182999+00:00,4716
2019-07-07 09:29:03.611499+00:00,4717
2019-07-07 09:29:03.876000+00:00,4718
2019-07-07 09:29:04.101499+00:00,4719
2019-07-07 09:29:04.407999+00:00,4720
2019-07-07 09:29:04.561999+00:00,4721
2019-07-07 09:29:04.727499+00:00,4722
2019-07-07 09:29:05.045999+00:00,4723
2019-07-07 09:29:05.155000+00:00,4724
2019-07-07 09:29:05.973999+00:00,4725
2019-07-07 09:29:06.373999+00:00,4726
2019-07-07 09:29:07.417999+00:00,4727
2019-07-07 09:29:09.405999+00:00,4728
2019-07-07 09:29:09.489999+00:00,4729
2019-07-07 09:29:09.985999+00:00,4730
2019-07-07 09:29:10.484999+00:00,4731
2019-07-07 09:29:10.917999+00:00,4732
2019-07-07 09:29:13.943999+00:00,4733
2019-07-07 09:29:14.223999+00:00,4734
2019-07-07 09:29:14.932499+00:00,4735
2019-07-07 09:29:15.267999+00:00,4736
2019-07-07 09:29:15.620999+00:00,4737
2019-07-07 09:29:15.933999+00:00,4738
2019-07-07 09:29:23.554499+00:00,4739
2019-07-07 09:29:24.059499+00:00,4740
2019-07-07 09:29:27.302499+00:00,4741
2019-07-07 09:29:29.287499+00:00,4742
2019-07-07 09:29:30.830999+00:00,4743
2019-07-07 09:29:34.336999+00:00,4744
2019-07-07 09:29:34.495999+00:00,4745
